timestamp,strategy,round,metric,value
2025-12-04 20:25:56,cyclic,1,auc,0.8403202534316568
2025-12-04 20:25:56,cyclic,1,f1,0.3883398388838136
2025-12-04 20:25:56,cyclic,2,auc,0.8297987910216823
2025-12-04 20:25:56,cyclic,2,f1,0.3862228462872718
2025-12-04 20:25:56,cyclic,3,auc,0.7704508797734135
2025-12-04 20:25:56,cyclic,3,f1,0.3862228462872718
2025-12-04 20:25:56,cyclic,4,auc,0.8036762854704687
2025-12-04 20:25:56,cyclic,4,f1,0.3862228462872718
2025-12-04 20:25:56,cyclic,5,auc,0.6969470137526436
2025-12-04 20:25:56,cyclic,5,f1,0.3862228462872718
2025-12-04 20:25:56,cyclic,6,auc,0.7551335992298234
2025-12-04 20:25:56,cyclic,6,f1,0.3862228462872718
2025-12-04 20:25:56,cyclic,7,auc,0.8519433823972103
2025-12-04 20:25:56,cyclic,7,f1,0.3862228462872718
2025-12-04 20:25:56,cyclic,8,auc,0.9128745220211864
2025-12-04 20:25:56,cyclic,8,f1,0.3862228462872718
2025-12-04 20:25:56,cyclic,9,auc,0.7589076705577253
2025-12-04 20:25:56,cyclic,9,f1,0.3862228462872718
2025-12-04 20:25:56,cyclic,10,auc,0.7102935256426417
2025-12-04 20:25:56,cyclic,10,f1,0.3862228462872718
