timestamp,strategy,round,metric,value
2025-12-03 17:38:28,cyclic,1,auc,0.8932018597328671
2025-12-03 17:38:28,cyclic,1,f1,0.5821802663907927
2025-12-03 17:38:28,cyclic,2,auc,0.8920199280774054
2025-12-03 17:38:28,cyclic,2,f1,0.5720392255468947
2025-12-03 17:38:28,cyclic,3,auc,0.8816228204528713
2025-12-03 17:38:28,cyclic,3,f1,0.5751215766572818
2025-12-03 17:38:28,cyclic,4,auc,0.8894425521182101
2025-12-03 17:38:28,cyclic,4,f1,0.5722609246358454
2025-12-03 17:38:28,cyclic,5,auc,0.8837121304999437
2025-12-03 17:38:28,cyclic,5,f1,0.5459550023934897
2025-12-03 17:38:28,cyclic,6,auc,0.891849469064639
2025-12-03 17:38:28,cyclic,6,f1,0.5678009141696293
2025-12-03 17:38:28,cyclic,7,auc,0.8825294505861108
2025-12-03 17:38:28,cyclic,7,f1,0.5702831370583814
2025-12-03 17:38:28,cyclic,8,auc,0.8900516919906079
2025-12-03 17:38:28,cyclic,8,f1,0.540235294117647
2025-12-03 17:38:28,cyclic,9,auc,0.8760159478033379
2025-12-03 17:38:28,cyclic,9,f1,0.5324416285345536
2025-12-03 17:38:28,cyclic,10,auc,0.8897866646314039
2025-12-03 17:38:28,cyclic,10,f1,0.5642874906739617
