timestamp,strategy,round,client_id,metric,value
2025-12-03 18:06:08,bagging,1,client_7,auc,0.886491939127685
2025-12-03 18:06:08,bagging,1,client_7,f1,0.6391427670973842
2025-12-03 18:06:08,bagging,1,client_7,num-examples,9769
2025-12-03 18:06:08,bagging,1,client_3,auc,0.886491939127685
2025-12-03 18:06:08,bagging,1,client_3,f1,0.6391427670973842
2025-12-03 18:06:08,bagging,1,client_3,num-examples,9769
2025-12-03 18:06:08,bagging,1,client_10,auc,0.886491939127685
2025-12-03 18:06:08,bagging,1,client_10,f1,0.6391427670973842
2025-12-03 18:06:08,bagging,1,client_10,num-examples,9769
2025-12-03 18:06:08,bagging,1,client_1,auc,0.886491939127685
2025-12-03 18:06:08,bagging,1,client_1,f1,0.6391427670973842
2025-12-03 18:06:08,bagging,1,client_1,num-examples,9769
2025-12-03 18:06:08,bagging,1,client_0,auc,0.886491939127685
2025-12-03 18:06:08,bagging,1,client_0,f1,0.6391427670973842
2025-12-03 18:06:08,bagging,1,client_0,num-examples,9769
2025-12-03 18:06:10,bagging,1,client_2,auc,0.886491939127685
2025-12-03 18:06:10,bagging,1,client_2,f1,0.6391427670973842
2025-12-03 18:06:10,bagging,1,client_2,num-examples,9769
2025-12-03 18:06:24,bagging,1,client_15,auc,0.886491939127685
2025-12-03 18:06:24,bagging,1,client_15,f1,0.6391427670973842
2025-12-03 18:06:24,bagging,1,client_15,num-examples,9769
2025-12-03 18:06:24,bagging,1,client_11,auc,0.886491939127685
2025-12-03 18:06:24,bagging,1,client_11,f1,0.6391427670973842
2025-12-03 18:06:24,bagging,1,client_11,num-examples,9769
2025-12-03 18:06:24,bagging,1,client_13,auc,0.886491939127685
2025-12-03 18:06:24,bagging,1,client_13,f1,0.6391427670973842
2025-12-03 18:06:24,bagging,1,client_13,num-examples,9769
2025-12-03 18:06:24,bagging,1,client_14,auc,0.886491939127685
2025-12-03 18:06:24,bagging,1,client_14,f1,0.6391427670973842
2025-12-03 18:06:24,bagging,1,client_14,num-examples,9769
2025-12-03 18:06:24,bagging,1,client_12,auc,0.886491939127685
2025-12-03 18:06:24,bagging,1,client_12,f1,0.6391427670973842
2025-12-03 18:06:24,bagging,1,client_12,num-examples,9769
2025-12-03 18:06:26,bagging,1,client_16,auc,0.886491939127685
2025-12-03 18:06:26,bagging,1,client_16,f1,0.6391427670973842
2025-12-03 18:06:26,bagging,1,client_16,num-examples,9769
2025-12-03 18:06:39,bagging,1,client_24,auc,0.886491939127685
2025-12-03 18:06:39,bagging,1,client_24,f1,0.6391427670973842
2025-12-03 18:06:39,bagging,1,client_24,num-examples,9769
2025-12-03 18:06:39,bagging,1,client_18,auc,0.886491939127685
2025-12-03 18:06:39,bagging,1,client_18,f1,0.6391427670973842
2025-12-03 18:06:39,bagging,1,client_18,num-examples,9769
2025-12-03 18:06:40,bagging,1,client_21,auc,0.886491939127685
2025-12-03 18:06:40,bagging,1,client_21,f1,0.6391427670973842
2025-12-03 18:06:40,bagging,1,client_21,num-examples,9769
2025-12-03 18:06:40,bagging,1,client_26,auc,0.886491939127685
2025-12-03 18:06:40,bagging,1,client_26,f1,0.6391427670973842
2025-12-03 18:06:40,bagging,1,client_26,num-examples,9769
2025-12-03 18:06:40,bagging,1,client_27,auc,0.886491939127685
2025-12-03 18:06:40,bagging,1,client_27,f1,0.6391427670973842
2025-12-03 18:06:40,bagging,1,client_27,num-examples,9769
2025-12-03 18:06:41,bagging,1,client_29,auc,0.886491939127685
2025-12-03 18:06:41,bagging,1,client_29,f1,0.6391427670973842
2025-12-03 18:06:41,bagging,1,client_29,num-examples,9769
2025-12-03 18:06:55,bagging,1,client_31,auc,0.886491939127685
2025-12-03 18:06:55,bagging,1,client_31,f1,0.6391427670973842
2025-12-03 18:06:55,bagging,1,client_31,num-examples,9769
2025-12-03 18:06:55,bagging,1,client_30,auc,0.886491939127685
2025-12-03 18:06:55,bagging,1,client_30,f1,0.6391427670973842
2025-12-03 18:06:55,bagging,1,client_30,num-examples,9769
2025-12-03 18:06:55,bagging,1,client_33,auc,0.886491939127685
2025-12-03 18:06:55,bagging,1,client_33,f1,0.6391427670973842
2025-12-03 18:06:55,bagging,1,client_33,num-examples,9769
2025-12-03 18:06:56,bagging,1,client_35,auc,0.886491939127685
2025-12-03 18:06:56,bagging,1,client_35,f1,0.6391427670973842
2025-12-03 18:06:56,bagging,1,client_35,num-examples,9769
2025-12-03 18:06:56,bagging,1,client_38,auc,0.886491939127685
2025-12-03 18:06:56,bagging,1,client_38,f1,0.6391427670973842
2025-12-03 18:06:56,bagging,1,client_38,num-examples,9769
2025-12-03 18:06:57,bagging,1,client_40,auc,0.886491939127685
2025-12-03 18:06:57,bagging,1,client_40,f1,0.6391427670973842
2025-12-03 18:06:57,bagging,1,client_40,num-examples,9769
2025-12-03 18:12:40,bagging,2,client_7,auc,0.8884319716297263
2025-12-03 18:12:40,bagging,2,client_7,f1,0.6607702229592777
2025-12-03 18:12:40,bagging,2,client_7,num-examples,9769
2025-12-03 18:12:40,bagging,2,client_6,auc,0.8884319716297263
2025-12-03 18:12:40,bagging,2,client_6,f1,0.6607702229592777
2025-12-03 18:12:40,bagging,2,client_6,num-examples,9769
2025-12-03 18:12:40,bagging,2,client_1,auc,0.8884319716297263
2025-12-03 18:12:40,bagging,2,client_1,f1,0.6607702229592777
2025-12-03 18:12:40,bagging,2,client_1,num-examples,9769
2025-12-03 18:12:41,bagging,2,client_0,auc,0.8884319716297263
2025-12-03 18:12:41,bagging,2,client_0,f1,0.6607702229592777
2025-12-03 18:12:41,bagging,2,client_0,num-examples,9769
2025-12-03 18:12:56,bagging,2,client_12,auc,0.8884319716297263
2025-12-03 18:12:56,bagging,2,client_12,f1,0.6607702229592777
2025-12-03 18:12:56,bagging,2,client_12,num-examples,9769
2025-12-03 18:12:57,bagging,2,client_5,auc,0.8884319716297263
2025-12-03 18:12:57,bagging,2,client_5,f1,0.6607702229592777
2025-12-03 18:12:57,bagging,2,client_5,num-examples,9769
2025-12-03 18:12:58,bagging,2,client_8,auc,0.8884319716297263
2025-12-03 18:12:58,bagging,2,client_8,f1,0.6607702229592777
2025-12-03 18:12:58,bagging,2,client_8,num-examples,9769
2025-12-03 18:13:00,bagging,2,client_11,auc,0.8884319716297263
2025-12-03 18:13:00,bagging,2,client_11,f1,0.6607702229592777
2025-12-03 18:13:00,bagging,2,client_11,num-examples,9769
2025-12-03 18:13:01,bagging,2,client_13,auc,0.8884319716297263
2025-12-03 18:13:01,bagging,2,client_13,f1,0.6607702229592777
2025-12-03 18:13:01,bagging,2,client_13,num-examples,9769
2025-12-03 18:13:01,bagging,2,client_9,auc,0.8884319716297263
2025-12-03 18:13:01,bagging,2,client_9,f1,0.6607702229592777
2025-12-03 18:13:01,bagging,2,client_9,num-examples,9769
2025-12-03 18:13:21,bagging,2,client_21,auc,0.8884319716297263
2025-12-03 18:13:21,bagging,2,client_21,f1,0.6607702229592777
2025-12-03 18:13:21,bagging,2,client_21,num-examples,9769
2025-12-03 18:13:21,bagging,2,client_17,auc,0.8884319716297263
2025-12-03 18:13:21,bagging,2,client_17,f1,0.6607702229592777
2025-12-03 18:13:21,bagging,2,client_17,num-examples,9769
2025-12-03 18:13:23,bagging,2,client_20,auc,0.8884319716297263
2025-12-03 18:13:23,bagging,2,client_20,f1,0.6607702229592777
2025-12-03 18:13:23,bagging,2,client_20,num-examples,9769
2025-12-03 18:13:23,bagging,2,client_16,auc,0.8884319716297263
2025-12-03 18:13:23,bagging,2,client_16,f1,0.6607702229592777
2025-12-03 18:13:23,bagging,2,client_16,num-examples,9769
2025-12-03 18:13:23,bagging,2,client_23,auc,0.8884319716297263
2025-12-03 18:13:23,bagging,2,client_23,f1,0.6607702229592777
2025-12-03 18:13:23,bagging,2,client_23,num-examples,9769
2025-12-03 18:13:27,bagging,2,client_14,auc,0.8884319716297263
2025-12-03 18:13:27,bagging,2,client_14,f1,0.6607702229592777
2025-12-03 18:13:27,bagging,2,client_14,num-examples,9769
2025-12-03 18:13:37,bagging,2,client_27,auc,0.8884319716297263
2025-12-03 18:13:37,bagging,2,client_27,f1,0.6607702229592777
2025-12-03 18:13:37,bagging,2,client_27,num-examples,9769
2025-12-03 18:13:38,bagging,2,client_28,auc,0.8884319716297263
2025-12-03 18:13:38,bagging,2,client_28,f1,0.6607702229592777
2025-12-03 18:13:38,bagging,2,client_28,num-examples,9769
2025-12-03 18:13:39,bagging,2,client_29,auc,0.8884319716297263
2025-12-03 18:13:39,bagging,2,client_29,f1,0.6607702229592777
2025-12-03 18:13:39,bagging,2,client_29,num-examples,9769
2025-12-03 18:13:40,bagging,2,client_34,auc,0.8884319716297263
2025-12-03 18:13:40,bagging,2,client_34,f1,0.6607702229592777
2025-12-03 18:13:40,bagging,2,client_34,num-examples,9769
2025-12-03 18:13:42,bagging,2,client_32,auc,0.8884319716297263
2025-12-03 18:13:42,bagging,2,client_32,f1,0.6607702229592777
2025-12-03 18:13:42,bagging,2,client_32,num-examples,9769
2025-12-03 18:13:44,bagging,2,client_35,auc,0.8884319716297263
2025-12-03 18:13:44,bagging,2,client_35,f1,0.6607702229592777
2025-12-03 18:13:44,bagging,2,client_35,num-examples,9769
2025-12-03 18:13:54,bagging,2,client_36,auc,0.8884319716297263
2025-12-03 18:13:54,bagging,2,client_36,f1,0.6607702229592777
2025-12-03 18:13:54,bagging,2,client_36,num-examples,9769
2025-12-03 18:13:54,bagging,2,client_38,auc,0.8884319716297263
2025-12-03 18:13:54,bagging,2,client_38,f1,0.6607702229592777
2025-12-03 18:13:54,bagging,2,client_38,num-examples,9769
2025-12-03 18:15:30,bagging,3,client_7,auc,0.8893855981445035
2025-12-03 18:15:30,bagging,3,client_7,f1,0.6561954624781849
2025-12-03 18:15:30,bagging,3,client_7,num-examples,9769
2025-12-03 18:15:30,bagging,3,client_9,auc,0.8893855981445035
2025-12-03 18:15:30,bagging,3,client_9,f1,0.6561954624781849
2025-12-03 18:15:30,bagging,3,client_9,num-examples,9769
2025-12-03 18:15:31,bagging,3,client_3,auc,0.8893855981445035
2025-12-03 18:15:31,bagging,3,client_3,f1,0.6561954624781849
2025-12-03 18:15:31,bagging,3,client_3,num-examples,9769
2025-12-03 18:15:31,bagging,3,client_4,auc,0.8893855981445035
2025-12-03 18:15:31,bagging,3,client_4,f1,0.6561954624781849
2025-12-03 18:15:31,bagging,3,client_4,num-examples,9769
2025-12-03 18:15:31,bagging,3,client_0,auc,0.8893855981445035
