timestamp,strategy,round,metric,value
2025-12-03 12:57:16,FedXgbBagging,1,auc,0.9082670635429065
2025-12-03 12:57:16,FedXgbBagging,1,f1,0.6584081759058532
2025-12-03 12:57:16,FedXgbBagging,2,auc,0.910979615254755
2025-12-03 12:57:16,FedXgbBagging,2,f1,0.6658291457286432
2025-12-03 12:57:16,FedXgbBagging,3,auc,0.9129775802222189
2025-12-03 12:57:16,FedXgbBagging,3,f1,0.6691991136435582
2025-12-03 12:57:16,FedXgbBagging,4,auc,0.914843794158036
2025-12-03 12:57:16,FedXgbBagging,4,f1,0.6716679968076616
2025-12-03 12:57:16,FedXgbBagging,5,auc,0.916158081207675
2025-12-03 12:57:16,FedXgbBagging,5,f1,0.6752494367557129
2025-12-03 12:57:16,FedXgbBagging,6,auc,0.9173207595996655
2025-12-03 12:57:16,FedXgbBagging,6,f1,0.6788901509005353
2025-12-03 12:57:16,FedXgbBagging,7,auc,0.9184337075891472
2025-12-03 12:57:16,FedXgbBagging,7,f1,0.6808093994778068
2025-12-03 12:57:16,FedXgbBagging,8,auc,0.9193851468871473
2025-12-03 12:57:16,FedXgbBagging,8,f1,0.682256745707277
2025-12-03 12:57:16,FedXgbBagging,9,auc,0.9199379083692009
2025-12-03 12:57:16,FedXgbBagging,9,f1,0.6816319842700312
2025-12-03 12:57:16,FedXgbBagging,10,auc,0.9202321753632131
2025-12-03 12:57:16,FedXgbBagging,10,f1,0.6824379825858387
