timestamp,strategy,round,metric,value
2025-12-03 12:59:59,FedXgbBagging,1,auc,0.9019651452041416
2025-12-03 12:59:59,FedXgbBagging,1,f1,0.6635753118004476
2025-12-03 12:59:59,FedXgbBagging,2,auc,0.9098558462980605
2025-12-03 12:59:59,FedXgbBagging,2,f1,0.6726648126942585
2025-12-03 12:59:59,FedXgbBagging,3,auc,0.9134582211089677
2025-12-03 12:59:59,FedXgbBagging,3,f1,0.677904478598579
2025-12-03 12:59:59,FedXgbBagging,4,auc,0.915254271432911
2025-12-03 12:59:59,FedXgbBagging,4,f1,0.6818105896108236
2025-12-03 12:59:59,FedXgbBagging,5,auc,0.9154634384267968
2025-12-03 12:59:59,FedXgbBagging,5,f1,0.6803154891760366
2025-12-03 12:59:59,FedXgbBagging,6,auc,0.9158622025802482
2025-12-03 12:59:59,FedXgbBagging,6,f1,0.6840248614144127
2025-12-03 12:59:59,FedXgbBagging,7,auc,0.9159623540853004
2025-12-03 12:59:59,FedXgbBagging,7,f1,0.6844937773292967
2025-12-03 12:59:59,FedXgbBagging,8,auc,0.915728839915187
2025-12-03 12:59:59,FedXgbBagging,8,f1,0.6836682992737717
2025-12-03 12:59:59,FedXgbBagging,9,auc,0.9153700788054209
2025-12-03 12:59:59,FedXgbBagging,9,f1,0.6844792375765822
2025-12-03 12:59:59,FedXgbBagging,10,auc,0.9143695710257778
2025-12-03 12:59:59,FedXgbBagging,10,f1,0.6835572181601767
