client_id,mode,country,n_train,n_test,acc,f1,auc
2,iid,IID,7815,9769,0.8437915856280069,0.7094440213252095,0.9230027170988206
3,iid,IID,7814,9769,0.8426655747773569,0.7091769157994323,0.9200053091809345
0,iid,IID,7815,9769,0.8511618384686253,0.7204921184159938,0.9208404230813994
1,iid,IID,7815,9769,0.8425632101545706,0.7077156974534398,0.9217049205125132
4,iid,IID,7814,9769,0.8467601596888116,0.7133831131533601,0.921550721729734
