timestamp,strategy,round,metric,value
2025-12-04 17:05:38,cyclic,1,auc,0.9077104456523253
2025-12-04 17:05:38,cyclic,1,f1,0.6028131279303416
2025-12-04 17:05:38,cyclic,2,auc,0.9127090705836726
2025-12-04 17:05:38,cyclic,2,f1,0.567244985849637
2025-12-04 17:05:38,cyclic,3,auc,0.9082528754130242
2025-12-04 17:05:38,cyclic,3,f1,0.5890126975900493
2025-12-04 17:05:38,cyclic,4,auc,0.9111272236080351
2025-12-04 17:05:38,cyclic,4,f1,0.5578231292517006
2025-12-04 17:05:38,cyclic,5,auc,0.9083393280340525
2025-12-04 17:05:38,cyclic,5,f1,0.5747039556563366
2025-12-04 17:05:38,cyclic,6,auc,0.9095374911403331
2025-12-04 17:05:38,cyclic,6,f1,0.5673671199011124
2025-12-04 17:05:38,cyclic,7,auc,0.9111386777169463
2025-12-04 17:05:38,cyclic,7,f1,0.5743641147725849
2025-12-04 17:05:38,cyclic,8,auc,0.909479702570751
2025-12-04 17:05:38,cyclic,8,f1,0.5881896885902571
2025-12-04 17:05:38,cyclic,9,auc,0.9104426247568305
2025-12-04 17:05:38,cyclic,9,f1,0.5625230089581543
2025-12-04 17:05:38,cyclic,10,auc,0.908536062427311
2025-12-04 17:05:38,cyclic,10,f1,0.5735423197492163
