timestamp,strategy,round,metric,value
2025-12-04 20:30:37,cyclic,1,auc,0.8938469160070769
2025-12-04 20:30:37,cyclic,1,f1,0.645441838794844
2025-12-04 20:30:37,cyclic,2,auc,0.8938553483033357
2025-12-04 20:30:37,cyclic,2,f1,0.5899396378269618
2025-12-04 20:30:37,cyclic,3,auc,0.8943093684595743
2025-12-04 20:30:37,cyclic,3,f1,0.6074727698883221
2025-12-04 20:30:37,cyclic,4,auc,0.8832499658391274
2025-12-04 20:30:37,cyclic,4,f1,0.6046958670877386
2025-12-04 20:30:37,cyclic,5,auc,0.8815311012440774
2025-12-04 20:30:37,cyclic,5,f1,0.6098730606488011
2025-12-04 20:30:37,cyclic,6,auc,0.8879481938136531
2025-12-04 20:30:37,cyclic,6,f1,0.6339908952959029
2025-12-04 20:30:37,cyclic,7,auc,0.8839665095669438
2025-12-04 20:30:37,cyclic,7,f1,0.5958867521367521
2025-12-04 20:30:37,cyclic,8,auc,0.8893946635824608
2025-12-04 20:30:37,cyclic,8,f1,0.5964484207672496
2025-12-04 20:30:37,cyclic,9,auc,0.8887800556681205
2025-12-04 20:30:37,cyclic,9,f1,0.6072524407252441
2025-12-04 20:30:37,cyclic,10,auc,0.8859992685486631
2025-12-04 20:30:37,cyclic,10,f1,0.5821854912764004
