timestamp,strategy,round,metric,value
2025-12-04 20:32:20,cyclic,1,auc,0.9004645130409347
2025-12-04 20:32:20,cyclic,1,f1,0.6058623040218132
2025-12-04 20:32:20,cyclic,2,auc,0.9050549342516881
2025-12-04 20:32:20,cyclic,2,f1,0.5920880272465286
2025-12-04 20:32:20,cyclic,3,auc,0.8980606179071582
2025-12-04 20:32:20,cyclic,3,f1,0.5812859383167799
2025-12-04 20:32:20,cyclic,4,auc,0.9065496379062625
2025-12-04 20:32:20,cyclic,4,f1,0.5911602209944752
2025-12-04 20:32:20,cyclic,5,auc,0.9048838708763913
2025-12-04 20:32:20,cyclic,5,f1,0.581534925296897
2025-12-04 20:32:20,cyclic,6,auc,0.8996987281564675
2025-12-04 20:32:20,cyclic,6,f1,0.5927578063500394
2025-12-04 20:32:20,cyclic,7,auc,0.9040689887311139
2025-12-04 20:32:20,cyclic,7,f1,0.5880818881210067
2025-12-04 20:32:20,cyclic,8,auc,0.9023867312379106
2025-12-04 20:32:20,cyclic,8,f1,0.6126051579092539
2025-12-04 20:32:20,cyclic,9,auc,0.8984881324495596
2025-12-04 20:32:20,cyclic,9,f1,0.5877872619829284
2025-12-04 20:32:20,cyclic,10,auc,0.9029235490608264
2025-12-04 20:32:20,cyclic,10,f1,0.5710669535501836
