timestamp,strategy,round,client_id,metric,value
2025-12-04 17:00:36,bagging,1,client_0,auc,0.9057207403061114
2025-12-04 17:00:36,bagging,1,client_0,f1,0.5113047314436969
2025-12-04 17:00:36,bagging,1,client_0,num-examples,9769
2025-12-04 17:00:36,bagging,1,client_1,auc,0.9057207403061114
2025-12-04 17:00:36,bagging,1,client_1,f1,0.5113047314436969
2025-12-04 17:00:36,bagging,1,client_1,num-examples,9769
2025-12-04 17:00:36,bagging,1,client_3,auc,0.9057207403061114
2025-12-04 17:00:36,bagging,1,client_3,f1,0.5113047314436969
2025-12-04 17:00:36,bagging,1,client_3,num-examples,9769
2025-12-04 17:00:37,bagging,2,client_2,auc,0.9057133440599049
2025-12-04 17:00:37,bagging,2,client_2,f1,0.5865185950413223
2025-12-04 17:00:37,bagging,2,client_2,num-examples,9769
2025-12-04 17:00:37,bagging,2,client_0,auc,0.9057133440599049
2025-12-04 17:00:37,bagging,2,client_0,f1,0.5865185950413223
2025-12-04 17:00:37,bagging,2,client_0,num-examples,9769
2025-12-04 17:00:37,bagging,2,client_4,auc,0.9057133440599049
2025-12-04 17:00:37,bagging,2,client_4,f1,0.5865185950413223
2025-12-04 17:00:37,bagging,2,client_4,num-examples,9769
2025-12-04 17:00:37,bagging,3,client_4,auc,0.9074437491013705
2025-12-04 17:00:37,bagging,3,client_4,f1,0.6130500758725341
2025-12-04 17:00:37,bagging,3,client_4,num-examples,9769
2025-12-04 17:00:37,bagging,3,client_0,auc,0.9074437491013705
2025-12-04 17:00:37,bagging,3,client_0,f1,0.6130500758725341
2025-12-04 17:00:37,bagging,3,client_0,num-examples,9769
2025-12-04 17:00:37,bagging,3,client_3,auc,0.9074437491013705
2025-12-04 17:00:37,bagging,3,client_3,f1,0.6130500758725341
2025-12-04 17:00:37,bagging,3,client_3,num-examples,9769
2025-12-04 17:00:38,bagging,4,client_1,auc,0.9085855913756431
2025-12-04 17:00:38,bagging,4,client_1,f1,0.6298738532110092
2025-12-04 17:00:38,bagging,4,client_1,num-examples,9769
2025-12-04 17:00:38,bagging,4,client_4,auc,0.9085855913756431
2025-12-04 17:00:38,bagging,4,client_4,f1,0.6298738532110092
2025-12-04 17:00:38,bagging,4,client_4,num-examples,9769
2025-12-04 17:00:38,bagging,4,client_2,auc,0.9085855913756431
2025-12-04 17:00:38,bagging,4,client_2,f1,0.6298738532110092
2025-12-04 17:00:38,bagging,4,client_2,num-examples,9769
2025-12-04 17:00:38,bagging,5,client_2,auc,0.9093027394659898
2025-12-04 17:00:38,bagging,5,client_2,f1,0.6397652237710931
2025-12-04 17:00:38,bagging,5,client_2,num-examples,9769
2025-12-04 17:00:38,bagging,5,client_3,auc,0.9093027394659898
2025-12-04 17:00:38,bagging,5,client_3,f1,0.6397652237710931
2025-12-04 17:00:38,bagging,5,client_3,num-examples,9769
2025-12-04 17:00:38,bagging,5,client_0,auc,0.9093027394659898
2025-12-04 17:00:38,bagging,5,client_0,f1,0.6397652237710931
2025-12-04 17:00:38,bagging,5,client_0,num-examples,9769
2025-12-04 17:00:39,bagging,6,client_1,auc,0.9100227079148123
2025-12-04 17:00:39,bagging,6,client_1,f1,0.6454112038140644
2025-12-04 17:00:39,bagging,6,client_1,num-examples,9769
2025-12-04 17:00:39,bagging,6,client_0,auc,0.9100227079148123
2025-12-04 17:00:39,bagging,6,client_0,f1,0.6454112038140644
2025-12-04 17:00:39,bagging,6,client_0,num-examples,9769
2025-12-04 17:00:39,bagging,6,client_3,auc,0.9100227079148123
2025-12-04 17:00:39,bagging,6,client_3,f1,0.6454112038140644
2025-12-04 17:00:39,bagging,6,client_3,num-examples,9769
2025-12-04 17:00:39,bagging,7,client_0,auc,0.9110527719001124
2025-12-04 17:00:39,bagging,7,client_0,f1,0.649624060150376
2025-12-04 17:00:39,bagging,7,client_0,num-examples,9769
2025-12-04 17:00:39,bagging,7,client_4,auc,0.9110527719001124
2025-12-04 17:00:39,bagging,7,client_4,f1,0.649624060150376
2025-12-04 17:00:39,bagging,7,client_4,num-examples,9769
2025-12-04 17:00:39,bagging,7,client_1,auc,0.9110527719001124
2025-12-04 17:00:39,bagging,7,client_1,f1,0.649624060150376
2025-12-04 17:00:39,bagging,7,client_1,num-examples,9769
2025-12-04 17:00:40,bagging,8,client_1,auc,0.9118005410253373
2025-12-04 17:00:40,bagging,8,client_1,f1,0.6534263189812007
2025-12-04 17:00:40,bagging,8,client_1,num-examples,9769
2025-12-04 17:00:40,bagging,8,client_2,auc,0.9118005410253373
2025-12-04 17:00:40,bagging,8,client_2,f1,0.6534263189812007
2025-12-04 17:00:40,bagging,8,client_2,num-examples,9769
2025-12-04 17:00:40,bagging,8,client_3,auc,0.9118005410253373
2025-12-04 17:00:40,bagging,8,client_3,f1,0.6534263189812007
2025-12-04 17:00:40,bagging,8,client_3,num-examples,9769
2025-12-04 17:00:40,bagging,9,client_2,auc,0.9129561397419705
2025-12-04 17:00:40,bagging,9,client_2,f1,0.656416501750647
2025-12-04 17:00:40,bagging,9,client_2,num-examples,9769
2025-12-04 17:00:40,bagging,9,client_0,auc,0.9129561397419705
2025-12-04 17:00:40,bagging,9,client_0,f1,0.656416501750647
2025-12-04 17:00:40,bagging,9,client_0,num-examples,9769
2025-12-04 17:00:40,bagging,9,client_4,auc,0.9129561397419705
2025-12-04 17:00:40,bagging,9,client_4,f1,0.656416501750647
2025-12-04 17:00:40,bagging,9,client_4,num-examples,9769
2025-12-04 17:00:41,bagging,10,client_4,auc,0.9140332576671445
2025-12-04 17:00:41,bagging,10,client_4,f1,0.65920245398773
2025-12-04 17:00:41,bagging,10,client_4,num-examples,9769
2025-12-04 17:00:41,bagging,10,client_2,auc,0.9140332576671445
2025-12-04 17:00:41,bagging,10,client_2,f1,0.65920245398773
2025-12-04 17:00:41,bagging,10,client_2,num-examples,9769
2025-12-04 17:00:41,bagging,10,client_3,auc,0.9140332576671445
2025-12-04 17:00:41,bagging,10,client_3,f1,0.65920245398773
2025-12-04 17:00:41,bagging,10,client_3,num-examples,9769
