timestamp,strategy,round,metric,value
2025-12-04 17:00:41,bagging,1,auc,0.9057207403061114
2025-12-04 17:00:41,bagging,1,f1,0.5113047314436969
2025-12-04 17:00:41,bagging,2,auc,0.9057133440599049
2025-12-04 17:00:41,bagging,2,f1,0.5865185950413223
2025-12-04 17:00:41,bagging,3,auc,0.9074437491013705
2025-12-04 17:00:41,bagging,3,f1,0.6130500758725341
2025-12-04 17:00:41,bagging,4,auc,0.9085855913756431
2025-12-04 17:00:41,bagging,4,f1,0.6298738532110091
2025-12-04 17:00:41,bagging,5,auc,0.9093027394659898
2025-12-04 17:00:41,bagging,5,f1,0.6397652237710931
2025-12-04 17:00:41,bagging,6,auc,0.9100227079148122
2025-12-04 17:00:41,bagging,6,f1,0.6454112038140644
2025-12-04 17:00:41,bagging,7,auc,0.9110527719001124
2025-12-04 17:00:41,bagging,7,f1,0.649624060150376
2025-12-04 17:00:41,bagging,8,auc,0.9118005410253371
2025-12-04 17:00:41,bagging,8,f1,0.6534263189812007
2025-12-04 17:00:41,bagging,9,auc,0.9129561397419705
2025-12-04 17:00:41,bagging,9,f1,0.656416501750647
2025-12-04 17:00:41,bagging,10,auc,0.9140332576671445
2025-12-04 17:00:41,bagging,10,f1,0.65920245398773
