timestamp,strategy,round,metric,value
2025-12-04 17:10:39,bagging,1,auc,0.9111960345990067
2025-12-04 17:10:39,bagging,1,f1,0.650810483260112
2025-12-04 17:10:39,bagging,2,auc,0.9136360475887719
2025-12-04 17:10:39,bagging,2,f1,0.6569499846578705
2025-12-04 17:10:39,bagging,3,auc,0.9152503862452153
2025-12-04 17:10:39,bagging,3,f1,0.661509900990099
2025-12-04 17:10:39,bagging,4,auc,0.9161829176297616
2025-12-04 17:10:39,bagging,4,f1,0.6627347508924414
2025-12-04 17:10:39,bagging,5,auc,0.9182549889551308
2025-12-04 17:10:39,bagging,5,f1,0.6650007808839606
2025-12-04 17:10:39,bagging,6,auc,0.919473930620793
2025-12-04 17:10:39,bagging,6,f1,0.6672941176470588
2025-12-04 17:10:39,bagging,7,auc,0.9204978070849477
2025-12-04 17:10:39,bagging,7,f1,0.6704599336178284
2025-12-04 17:10:39,bagging,8,auc,0.9210508275795142
2025-12-04 17:10:39,bagging,8,f1,0.671847739888977
2025-12-04 17:10:39,bagging,9,auc,0.921786912362483
2025-12-04 17:10:39,bagging,9,f1,0.6757188498402555
2025-12-04 17:10:39,bagging,10,auc,0.9226252783089453
2025-12-04 17:10:39,bagging,10,f1,0.678916827852998
