timestamp,strategy,round,metric,value
2025-12-04 17:03:51,bagging,1,auc,0.9065400544432791
2025-12-04 17:03:51,bagging,1,f1,0.5960649676482239
2025-12-04 17:03:51,bagging,2,auc,0.908151889312096
2025-12-04 17:03:51,bagging,2,f1,0.6204592901878914
2025-12-04 17:03:51,bagging,3,auc,0.9087439919169678
2025-12-04 17:03:51,bagging,3,f1,0.631442928930366
2025-12-04 17:03:51,bagging,4,auc,0.909178039330532
2025-12-04 17:03:51,bagging,4,f1,0.637478108581436
2025-12-04 17:03:51,bagging,5,auc,0.9103277958760372
2025-12-04 17:03:51,bagging,5,f1,0.6428994082840237
2025-12-04 17:03:51,bagging,6,auc,0.9110934080854957
2025-12-04 17:03:51,bagging,6,f1,0.6475164572112507
2025-12-04 17:03:51,bagging,7,auc,0.9120603305759436
2025-12-04 17:03:51,bagging,7,f1,0.6521541950113379
2025-12-04 17:03:51,bagging,8,auc,0.9130200582743618
2025-12-04 17:03:51,bagging,8,f1,0.6546007604562738
2025-12-04 17:03:51,bagging,9,auc,0.9140451722427456
2025-12-04 17:03:51,bagging,9,f1,0.6578987612784829
2025-12-04 17:03:51,bagging,10,auc,0.9148909344354144
2025-12-04 17:03:51,bagging,10,f1,0.6601045832051676
