timestamp,strategy,round,metric,value
2025-12-04 17:07:10,bagging,1,auc,0.911640787863111
2025-12-04 17:07:10,bagging,1,f1,0.6361915853836075
2025-12-04 17:07:10,bagging,2,auc,0.912196081911959
2025-12-04 17:07:10,bagging,2,f1,0.642383129331957
2025-12-04 17:07:10,bagging,3,auc,0.91252402053267
2025-12-04 17:07:10,bagging,3,f1,0.6496853461192686
2025-12-04 17:07:10,bagging,4,auc,0.9128528225284249
2025-12-04 17:07:10,bagging,4,f1,0.6525934861278648
2025-12-04 17:07:10,bagging,5,auc,0.9135461414675694
2025-12-04 17:07:10,bagging,5,f1,0.6554545454545453
2025-12-04 17:07:10,bagging,6,auc,0.9141473670687346
2025-12-04 17:07:10,bagging,6,f1,0.6584286803966438
2025-12-04 17:07:10,bagging,7,auc,0.9149328944625312
2025-12-04 17:07:10,bagging,7,f1,0.6600275777539452
2025-12-04 17:07:10,bagging,8,auc,0.915717040456258
2025-12-04 17:07:10,bagging,8,f1,0.6624518118735543
2025-12-04 17:07:10,bagging,9,auc,0.9162926813769657
2025-12-04 17:07:10,bagging,9,f1,0.6652187403040646
2025-12-04 17:07:10,bagging,10,auc,0.9170149521592377
2025-12-04 17:07:10,bagging,10,f1,0.6673940149625935
