timestamp,strategy,round,metric,value
2025-12-04 17:12:33,bagging,1,auc,0.9129779831305724
2025-12-04 17:12:33,bagging,1,f1,0.6573232712151548
2025-12-04 17:12:33,bagging,2,auc,0.9145471960514059
2025-12-04 17:12:33,bagging,2,f1,0.6602574042487207
2025-12-04 17:12:33,bagging,3,auc,0.9156708211122595
2025-12-04 17:12:33,bagging,3,f1,0.6632446725773837
2025-12-04 17:12:33,bagging,4,auc,0.916406100078521
2025-12-04 17:12:33,bagging,4,f1,0.6659350995453832
2025-12-04 17:12:33,bagging,5,auc,0.9178805719779081
2025-12-04 17:12:33,bagging,5,f1,0.6693954659949622
2025-12-04 17:12:33,bagging,6,auc,0.9187985986617226
2025-12-04 17:12:33,bagging,6,f1,0.6701438280385649
2025-12-04 17:12:33,bagging,7,auc,0.9192393516214585
2025-12-04 17:12:33,bagging,7,f1,0.6707897240723121
2025-12-04 17:12:33,bagging,8,auc,0.9200795306555122
2025-12-04 17:12:33,bagging,8,f1,0.6727070418057541
2025-12-04 17:12:33,bagging,9,auc,0.9208393582521789
2025-12-04 17:12:33,bagging,9,f1,0.6744558258642765
2025-12-04 17:12:33,bagging,10,auc,0.9217147054296735
2025-12-04 17:12:33,bagging,10,f1,0.676740073943096
