timestamp,strategy,round,metric,value
2025-12-04 19:40:15,bagging,1,auc,0.8655545762963953
2025-12-04 19:40:15,bagging,1,f1,0.59915611814346
2025-12-04 19:40:15,bagging,2,auc,0.8766645726943947
2025-12-04 19:40:15,bagging,2,f1,0.6366514245515298
2025-12-04 19:40:15,bagging,3,auc,0.8816639746632805
2025-12-04 19:40:15,bagging,3,f1,0.6485084306095982
2025-12-04 19:40:15,bagging,4,auc,0.884758713727744
2025-12-04 19:40:15,bagging,4,f1,0.6512790921331025
2025-12-04 19:40:15,bagging,5,auc,0.8885085529960894
2025-12-04 19:40:15,bagging,5,f1,0.6574553828439839
2025-12-04 19:40:15,bagging,6,auc,0.887531788030145
2025-12-04 19:40:15,bagging,6,f1,0.6537438236412011
2025-12-04 19:40:15,bagging,7,auc,0.8896839517803892
2025-12-04 19:40:15,bagging,7,f1,0.6578896418199419
2025-12-04 19:40:15,bagging,8,auc,0.8896926143099924
2025-12-04 19:40:15,bagging,8,f1,0.6615969581749049
2025-12-04 19:40:15,bagging,9,auc,0.8903634854980049
2025-12-04 19:40:15,bagging,9,f1,0.6635687732342007
2025-12-04 19:40:15,bagging,10,auc,0.8907006910108501
2025-12-04 19:40:15,bagging,10,f1,0.6615882689011617
